0,104,1.0,a,1,5.30707887221661,0.10055741202086205
1,50,1.0,a,1,5.478933302931462,0.10055741202086205
2,42,1.0,a,1,6.787681496567709,0.10055741202086205
3,35,1.0,a,1,6.5832695166881,0.10055741202086205
4,104,1.0,a,1,4.431673574563296,0.10055741202086205
5,50,1.0,a,1,5.594834048657608,0.10055741202086205
6,31,1.0,a,1,8.019222257624392,0.10055741202086205
7,31,1.0,a,1,6.30335313841596,0.10055741202086205
8,46,1.0,a,1,6.1719531751138215,0.10055741202086205
9,46,1.0,a,1,5.387206978549439,0.10055741202086205
10,42,1.0,a,1,,0.10055741202086205
11,35,1.0,a,1,6.295682888699817,0.10055741202086205
12,117,1.0,a,1,7.619976390030672,0.10055741202086205
13,39,1.0,a,1,6.0309280192544525,0.10055741202086205
14,39,1.0,a,1,,0.10055741202086205
15,126,1.0,a,1,6.4262457095502,0.10055741202086205
16,126,1.0,a,1,4.480490925943865,0.10055741202086205
17,109,1.0,a,1,,0.10055741202086205
18,109,1.0,a,1,,0.10055741202086205
19,117,1.0,a,1,6.391633991240256,0.10055741202086205
20,100,1.0,a,1,6.287808373028826,0.10055741202086205
21,100,1.0,a,1,3.9210025682087224,0.10055741202086205
22,113,1.0,a,1,5.496175929852196,0.10055741202086205
23,121,1.0,a,1,7.790176872448399,0.10055741202086205
24,113,1.0,a,1,5.387110904544932,0.10055741202086205
25,121,1.0,a,1,6.617555372778911,0.10055741202086205
26,47,1.0,b,1,,-0.17242250312119722
27,43,1.0,b,1,5.443136067160484,-0.17242250312119722
28,43,1.0,b,1,,-0.17242250312119722
29,40,1.0,b,1,,-0.17242250312119722
30,40,1.0,b,1,,-0.17242250312119722
31,47,1.0,b,1,,-0.17242250312119722
32,32,1.0,b,1,6.318620305520418,-0.17242250312119722
33,127,1.0,b,1,6.145320183414181,-0.17242250312119722
34,36,1.0,b,1,5.739876509971015,-0.17242250312119722
35,36,1.0,b,1,,-0.17242250312119722
36,114,1.0,b,1,6.829454220423561,-0.17242250312119722
37,114,1.0,b,1,,-0.17242250312119722
38,110,1.0,b,1,7.444594788414127,-0.17242250312119722
39,32,1.0,b,1,7.603343477831295,-0.17242250312119722
40,101,1.0,b,1,7.751138917359077,-0.17242250312119722
41,127,1.0,b,1,6.154335664580291,-0.17242250312119722
42,122,1.0,b,1,4.326368565342247,-0.17242250312119722
43,118,1.0,b,1,4.869870182047948,-0.17242250312119722
44,124,1.0,b,1,,-0.17242250312119722
45,110,1.0,b,1,,-0.17242250312119722
46,105,1.0,b,1,6.080212332334539,-0.17242250312119722
47,105,1.0,b,1,,-0.17242250312119722
48,101,1.0,b,1,,-0.17242250312119722
49,118,1.0,b,1,5.9130839989483075,-0.17242250312119722
50,124,1.0,b,1,6.247982911395397,-0.17242250312119722
51,122,1.0,b,1,5.149405440456479,-0.17242250312119722
52,33,1.0,c,-1,5.2860322121143986,0.10055741202086205
53,33,1.0,c,-1,5.594666768941371,0.10055741202086205
54,29,1.0,c,-1,6.326129794965063,0.10055741202086205
55,29,1.0,c,-1,,0.10055741202086205
56,125,1.0,c,-1,6.256093552804271,0.10055741202086205
57,119,1.0,c,-1,,0.10055741202086205
58,41,1.0,c,-1,,0.10055741202086205
59,41,1.0,c,-1,,0.10055741202086205
60,111,1.0,c,-1,,0.10055741202086205
61,37,1.0,c,-1,4.48063817716037,0.10055741202086205
62,48,1.0,c,-1,5.924448292255195,0.10055741202086205
63,48,1.0,c,-1,5.264465813622397,0.10055741202086205
64,44,1.0,c,-1,5.406139849076783,0.10055741202086205
65,44,1.0,c,-1,4.6138920397999605,0.10055741202086205
66,119,1.0,c,-1,6.303340327229964,0.10055741202086205
67,37,1.0,c,-1,6.541761333431414,0.10055741202086205
68,115,1.0,c,-1,4.99112622370803,0.10055741202086205
69,115,1.0,c,-1,5.099366302782516,0.10055741202086205
70,106,1.0,c,-1,,0.10055741202086205
71,106,1.0,c,-1,5.546734824882903,0.10055741202086205
72,125,1.0,c,-1,5.387019396910843,0.10055741202086205
73,111,1.0,c,-1,4.991214593856652,0.10055741202086205
74,123,1.0,c,-1,4.93220517439244,0.10055741202086205
75,123,1.0,c,-1,5.461129003202892,0.10055741202086205
76,102,1.0,c,-1,2.1273980251006908,0.10055741202086205
77,102,1.0,c,-1,6.34848843016038,0.10055741202086205
78,107,1.0,d,-1,5.347916727039321,-0.17242250312119722
79,30,1.0,d,-1,4.48004904215211,-0.17242250312119722
80,30,1.0,d,-1,5.3675355459845795,-0.17242250312119722
81,49,1.0,d,-1,,-0.17242250312119722
82,107,1.0,d,-1,,-0.17242250312119722
83,116,1.0,d,-1,4.693940847861482,-0.17242250312119722
84,38,1.0,d,-1,6.231528143695417,-0.17242250312119722
85,38,1.0,d,-1,6.768569070840214,-0.17242250312119722
86,34,1.0,d,-1,7.255891370463231,-0.17242250312119722
87,116,1.0,d,-1,6.214920049760313,-0.17242250312119722
88,34,1.0,d,-1,4.52683019453684,-0.17242250312119722
89,103,1.0,d,-1,,-0.17242250312119722
90,103,1.0,d,-1,4.431530829576971,-0.17242250312119722
91,49,1.0,d,-1,5.640448561020928,-0.17242250312119722
92,45,1.0,d,-1,7.409591216328307,-0.17242250312119722
93,112,1.0,d,-1,6.256118495938723,-0.17242250312119722
94,108,1.0,d,-1,5.5301470836587425,-0.17242250312119722
95,108,1.0,d,-1,,-0.17242250312119722
96,128,1.0,d,-1,,-0.17242250312119722
97,45,1.0,d,-1,7.321910518284735,-0.17242250312119722
98,120,1.0,d,-1,6.988774740245767,-0.17242250312119722
99,128,1.0,d,-1,6.6342600950409,-0.17242250312119722
100,112,1.0,d,-1,5.779619427451569,-0.17242250312119722
101,120,1.0,d,-1,4.8371545419677835,-0.17242250312119722
102,49,2.0,a,1,,-0.18998370785266158
103,30,2.0,a,1,6.446405298676672,-0.18998370785266158
104,107,2.0,a,1,6.264131327167453,-0.18998370785266158
105,49,2.0,a,1,6.040954466391687,-0.18998370785266158
106,34,2.0,a,1,,-0.18998370785266158
107,107,2.0,a,1,,-0.18998370785266158
108,30,2.0,a,1,4.962208064058263,-0.18998370785266158
109,103,2.0,a,1,6.873905794916431,-0.18998370785266158
110,103,2.0,a,1,5.367563539284851,-0.18998370785266158
111,45,2.0,a,1,6.583280583179732,-0.18998370785266158
112,45,2.0,a,1,6.189351827006027,-0.18998370785266158
113,34,2.0,a,1,6.748964684714547,-0.18998370785266158
114,108,2.0,a,1,6.996488422880066,-0.18998370785266158
115,108,2.0,a,1,,-0.18998370785266158
116,38,2.0,a,1,7.991171692956301,-0.18998370785266158
117,128,2.0,a,1,6.8695361440818585,-0.18998370785266158
118,128,2.0,a,1,3.045141293811534,-0.18998370785266158
119,116,2.0,a,1,6.5109232979613685,-0.18998370785266158
120,116,2.0,a,1,,-0.18998370785266158
121,112,2.0,a,1,5.173417189015593,-0.18998370785266158
122,38,2.0,a,1,5.8545703637782704,-0.18998370785266158
123,120,2.0,a,1,,-0.18998370785266158
124,120,2.0,a,1,6.829414206040007,-0.18998370785266158
125,112,2.0,a,1,6.1270787691366095,-0.18998370785266158
126,42,2.0,b,1,6.247982911395397,-0.14610760379582644
127,50,2.0,b,1,5.019304276319983,-0.14610760379582644
128,31,2.0,b,1,6.391602155926009,-0.14610760379582644
129,46,2.0,b,1,5.878388229953457,-0.14610760379582644
130,42,2.0,b,1,7.088260186667869,-0.14610760379582644
131,35,2.0,b,1,6.4596853380415356,-0.14610760379582644
132,35,2.0,b,1,6.223322021674044,-0.14610760379582644
133,31,2.0,b,1,7.914296868391583,-0.14610760379582644
134,50,2.0,b,1,5.562971315378777,-0.14610760379582644
135,46,2.0,b,1,5.979121180226734,-0.14610760379582644
136,126,2.0,b,1,7.60540132445623,-0.14610760379582644
137,39,2.0,b,1,,-0.14610760379582644
138,39,2.0,b,1,,-0.14610760379582644
139,109,2.0,b,1,,-0.14610760379582644
140,109,2.0,b,1,,-0.14610760379582644
141,104,2.0,b,1,6.682840159367059,-0.14610760379582644
142,104,2.0,b,1,6.49835744784626,-0.14610760379582644
143,100,2.0,b,1,6.272086127846304,-0.14610760379582644
144,113,2.0,b,1,5.779625607214698,-0.14610760379582644
145,121,2.0,b,1,7.0041285298897265,-0.14610760379582644
146,117,2.0,b,1,7.524843431469826,-0.14610760379582644
147,117,2.0,b,1,6.949209073874497,-0.14610760379582644
148,126,2.0,b,1,6.433034943546166,-0.14610760379582644
149,100,2.0,b,1,,-0.14610760379582644
150,113,2.0,b,1,6.370263930653326,-0.14610760379582644
151,121,2.0,b,1,6.787660072317373,-0.14610760379582644
152,110,2.0,c,-1,7.2647308777196855,-0.18998370785266158
153,110,2.0,c,-1,7.197840212250228,-0.18998370785266158
154,43,2.0,c,-1,5.406085980408583,-0.18998370785266158
155,43,2.0,c,-1,4.326447854907783,-0.18998370785266158
156,32,2.0,c,-1,7.615814717076484,-0.18998370785266158
157,118,2.0,c,-1,5.9789920883625065,-0.18998370785266158
158,40,2.0,c,-1,,-0.18998370785266158
159,47,2.0,c,-1,,-0.18998370785266158
160,47,2.0,c,-1,,-0.18998370785266158
161,118,2.0,c,-1,5.924464331819454,-0.18998370785266158
162,114,2.0,c,-1,6.842922314500378,-0.18998370785266158
163,114,2.0,c,-1,6.529573570816074,-0.18998370785266158
164,36,2.0,c,-1,4.7315737357899295,-0.18998370785266158
165,32,2.0,c,-1,7.052621563314905,-0.18998370785266158
166,105,2.0,c,-1,4.9911058294877515,-0.18998370785266158
167,105,2.0,c,-1,,-0.18998370785266158
168,101,2.0,c,-1,6.206503343445664,-0.18998370785266158
169,101,2.0,c,-1,6.333663213531211,-0.18998370785266158
170,122,2.0,c,-1,6.806484168076802,-0.18998370785266158
171,40,2.0,c,-1,,-0.18998370785266158
172,122,2.0,c,-1,7.734729870848751,-0.18998370785266158
173,36,2.0,c,-1,5.968364790249089,-0.18998370785266158
174,124,2.0,c,-1,6.426213338709849,-0.18998370785266158
175,127,2.0,c,-1,5.220058483579425,-0.18998370785266158
176,127,2.0,c,-1,,-0.18998370785266158
177,124,2.0,c,-1,5.753223220802071,-0.18998370785266158
178,33,2.0,d,-1,5.594584977561393,-0.14610760379582644
179,33,2.0,d,-1,6.504704254627573,-0.14610760379582644
180,29,2.0,d,-1,6.29560542722303,-0.14610760379582644
