48,13,3,a,1,-1,6.690842277418564,0.05703535387874581
49,13,8,b,1,-1,6.364750756851911,-0.10493575324653648
50,13,5,a,1,-1,7.493873886783559,0.1115649611747358
51,13,9,a,1,-1,6.587550014824796,0.2566690714156721
52,13,7,a,1,-1,7.067319848653476,-0.017159967770567164
53,13,11,a,1,-1,6.597145701886651,-0.08934552324353714
54,13,13,a,1,-1,6.848005274576363,-0.039501111110439524
55,13,1,a,1,-1,6.444131256700441,0.0792321980989073
56,13,12,b,1,-1,6.6293632534374485,-0.2871846380585339
57,13,16,b,1,-1,6.3080984415095305,-0.11800735731958412
58,13,14,b,1,-1,6.150602768446279,-0.2122081099951174
59,13,15,a,1,-1,6.470799503782602,0.20878489772439934
60,13,2,b,1,-1,6.061456918928017,-0.38217081417678855
61,13,10,b,1,-1,6.2166061010848646,-0.3105253755056765
62,13,4,b,1,-1,6.3080984415095305,-0.21075361417024396
63,13,6,b,1,-1,6.322565239927284,-0.003413009544601664
64,14,16,a,1,-1,6.597145701886651,0.23193129608989693
65,14,4,a,1,-1,6.061456918928017,0.3116784066951368
66,14,11,b,1,-1,6.3080984415095305,-0.23551733707427047
67,14,6,a,1,-1,5.877735781779639,0.39140784452320077
68,14,5,b,1,-1,6.2166061010848646,-0.04059784402488731
69,14,13,b,1,-1,5.831882477283517,-0.007859083911171183
70,14,10,a,1,-1,6.115892125483034,-0.0587831987941172
71,14,3,b,1,-1,6.541029999189903,-0.0867871894442942
72,14,1,b,1,-1,6.09807428216624,-0.1747479225450661
73,14,7,b,1,-1,5.855071922202427,-0.07875486006378196
74,14,9,b,1,-1,6.003887067106539,0.140635010699043
75,14,15,b,1,-1,6.061456918928017,-0.36469443430542015
76,14,14,a,1,-1,5.921578419643816,0.14478000710369088
77,14,2,a,1,-1,6.710523109452428,0.497972247103462
78,14,12,a,1,-1,5.921578419643816,0.38843387077213265
79,14,8,a,1,-1,5.963579343618446,0.0028219790256117094
80,15,13,a,1,-1,6.795705775173514,-0.039501111110439524
81,15,9,a,1,-1,6.309918278226516,0.2566690714156721
82,15,4,b,1,-1,6.4692503167957724,-0.21075361417024396
83,15,15,a,1,-1,6.150602768446279,0.20878489772439934
84,15,5,a,1,-1,7.493873886783559,0.1115649611747358
85,15,16,b,1,-1,6.280395838960195,-0.11800735731958412
86,15,14,b,1,-1,6.322565239927284,-0.2122081099951174
87,15,11,a,1,-1,6.184148890937483,-0.08934552324353714
88,15,1,a,1,-1,6.07993319509559,0.0792321980989073
89,15,12,b,1,-1,6.045005314036012,-0.2871846380585339
90,15,10,b,1,-1,5.921578419643816,-0.3105253755056765
91,15,6,b,1,-1,6.115892125483034,-0.003413009544601664
92,15,2,b,1,-1,5.877735781779639,-0.38217081417678855
93,15,3,a,1,-1,5.855071922202427,0.05703535387874581
94,15,7,a,1,-1,5.783825182329737,-0.017159967770567164
95,15,8,b,1,-1,6.115892125483034,-0.10493575324653648
96,16,10,a,1,-1,6.2324480165505225,-0.0587831987941172
97,16,16,a,1,-1,6.336825731146441,0.23193129608989693
98,16,6,a,1,-1,6.184148890937483,0.39140784452320077
99,16,3,b,1,-1,6.456769655572163,-0.0867871894442942
100,16,5,b,1,-1,6.720220155135295,-0.04059784402488731
101,16,9,b,1,-1,6.115892125483034,0.140635010699043
102,16,14,a,1,-1,5.831882477283517,0.14478000710369088
103,16,15,b,1,-1,6.248042874508429,-0.36469443430542015
104,16,11,b,1,-1,6.505784060128229,-0.23551733707427047
105,16,8,a,1,-1,7.3031700512368,0.0028219790256117094
106,16,4,a,1,-1,6.20050917404269,0.3116784066951368
107,16,13,b,1,-1,6.293419278846481,-0.007859083911171183
108,16,1,b,1,-1,6.529418838262226,-0.1747479225450661
109,16,2,a,1,-1,6.855408798609928,0.497972247103462
110,16,12,a,1,-1,6.20050917404269,0.38843387077213265
111,16,7,b,1,-1,6.597145701886651,-0.07875486006378196
112,17,15,a,1,-1,6.003887067106539,0.20878489772439934
113,17,7,a,1,-1,5.652489180268651,-0.017159967770567164
114,17,2,b,1,-1,6.248042874508429,-0.38217081417678855
115,17,16,b,1,-1,6.045005314036012,-0.11800735731958412
116,17,12,b,1,-1,6.3784261836515865,-0.2871846380585339
117,17,9,a,1,-1,6.234410725718371,0.2566690714156721
118,17,3,a,1,-1,6.35088571671474,0.05703535387874581
119,17,11,a,1,-1,5.680172609017068,-0.08934552324353714
120,17,14,b,1,-1,6.431331081933479,-0.2122081099951174
121,17,4,b,1,-1,7.8050670442584895,-0.21075361417024396
122,17,13,a,1,-1,6.186208623900494,-0.039501111110439524
123,17,6,b,1,-1,6.042632833682381,-0.003413009544601664
124,17,1,a,1,-1,5.652489180268651,0.0792321980989073
125,17,5,a,1,-1,5.680172609017068,0.1115649611747358
126,17,10,b,1,-1,6.322565239927284,-0.3105253755056765
127,17,8,b,1,-1,7.771910256435763,-0.10493575324653648
128,18,16,a,1,-1,6.336825731146441,0.23193129608989693
129,18,10,a,1,-1,7.380879035564116,-0.0587831987941172
130,18,3,b,1,-1,6.57507584059962,-0.0867871894442942
131,18,5,b,1,-1,6.70073110954781,-0.04059784402488731
132,18,9,b,1,-1,6.364750756851911,0.140635010699043
133,18,6,a,1,-1,6.597145701886651,0.39140784452320077
134,18,7,b,1,-1,6.748759547491679,-0.07875486006378196
135,18,8,a,1,-1,6.4692503167957724,0.0028219790256117094
136,18,11,b,1,-1,6.133398042996649,-0.23551733707427047
137,18,12,a,1,-1,7.201170883281678,0.38843387077213265
138,18,1,b,1,-1,7.247792581767846,-0.1747479225450661
139,18,14,a,1,-1,6.710523109452428,0.14478000710369088
140,18,4,a,1,-1,6.586171654854675,0.3116784066951368
141,18,2,a,1,-1,7.886457270977689,0.497972247103462
142,18,13,b,1,-1,7.1891677384203225,-0.007859083911171183
143,18,15,b,1,-1,6.364750756851911,-0.36469443430542015
144,19,4,b,1,-1,6.2166061010848646,-0.21075361417024396
145,19,9,a,1,-1,5.857933154483459,0.2566690714156721
146,19,10,b,1,-1,6.061456918928017,-0.3105253755056765
147,19,13,a,1,-1,6.921658184151129,-0.039501111110439524
148,19,11,a,1,-1,6.2324480165505225,-0.08934552324353714
149,19,5,a,1,-1,5.877735781779639,0.1115649611747358
150,19,1,a,1,-1,6.481577129276431,0.0792321980989073
151,19,12,b,1,-1,6.07993319509559,-0.2871846380585339
152,19,3,a,1,-1,6.133398042996649,0.05703535387874581
153,19,16,b,1,-1,7.520234556474628,-0.11800735731958412
154,19,8,b,1,-1,6.322565239927284,-0.10493575324653648
155,19,6,b,1,-1,6.3080984415095305,-0.003413009544601664
156,19,14,b,1,-1,6.1675164908883415,-0.2122081099951174
157,19,2,b,1,-1,6.263398262591624,-0.38217081417678855
158,19,15,a,1,-1,7.2813856635702825,0.20878489772439934
159,19,7,a,1,-1,6.133398042996649,-0.017159967770567164
160,2,10,a,1,-1,6.639875833826536,-0.0587831987941172
161,2,2,a,1,-1,6.597145701886651,0.497972247103462
162,2,11,b,1,-1,6.710523109452428,-0.23551733707427047
163,2,7,b,1,-1,7.224753405767971,-0.07875486006378196
164,2,4,a,1,-1,6.150602768446279,0.3116784066951368
165,2,6,a,1,-1,6.248042874508429,0.39140784452320077
166,2,13,b,1,-1,6.444131256700441,-0.007859083911171183
167,2,8,a,1,-1,6.09807428216624,0.0028219790256117094
168,2,12,a,1,-1,6.336825731146441,0.38843387077213265
169,2,1,b,1,-1,7.053585727193677,-0.1747479225450661
170,2,16,a,1,-1,6.003887067106539,0.23193129608989693
171,2,9,b,1,-1,6.061456918928017,0.140635010699043
172,2,3,b,1,-1,6.660575149839686,-0.0867871894442942
173,2,5,b,1,-1,6.042632833682381,-0.04059784402488731
174,2,15,b,1,-1,6.184148890937483,-0.36469443430542015
175,2,14,a,1,-1,5.963579343618446,0.14478000710369088
176,20,12,a,1,-1,6.720220155135295,0.38843387077213265
177,20,1,b,1,-1,6.794586580876499,-0.1747479225450661
178,20,4,a,1,-1,6.729824070489475,0.3116784066951368
179,20,7,b,1,-1,8.669227347271736,-0.07875486006378196
180,20,11,b,1,-1,6.680854678790215,-0.23551733707427047
181,20,10,a,1,-1,6.391917113392602,-0.0587831987941172
182,20,9,b,1,-1,7.13966033596492,0.140635010699043
183,20,3,b,1,-1,6.505784060128229,-0.0867871894442942
184,20,6,a,1,-1,6.597145701886651,0.39140784452320077
185,20,8,a,1,-1,6.150602768446279,0.0028219790256117094
186,20,2,a,1,-1,5.877735781779639,0.497972247103462
187,20,14,a,1,-1,6.391917113392602,0.14478000710369088
188,20,5,b,1,-1,6.061456918928017,-0.04059784402488731
189,20,16,a,1,-1,6.184148890937483,0.23193129608989693
190,20,13,b,1,-1,7.862112211662748,-0.007859083911171183
191,20,15,b,1,-1,6.293419278846481,-0.36469443430542015
192,21,15,a,1,-1,6.493753839851686,0.20878489772439934
193,21,16,b,1,-1,6.293419278846481,-0.11800735731958412
194,21,3,a,1,-1,7.744569809354496,0.05703535387874581
195,21,8,b,1,-1,5.963579343618446,-0.10493575324653648
196,21,1,a,1,-1,7.385851078125209,0.0792321980989073
197,21,13,a,1,-1,7.026426808699636,-0.039501111110439524
198,21,2,b,1,-1,6.364750756851911,-0.38217081417678855
199,21,7,a,1,-1,6.55250788703459,-0.017159967770567164
200,21,11,a,1,-1,6.150602768446279,-0.08934552324353714
201,21,9,a,1,-1,6.295266001439646,0.2566690714156721
202,21,4,b,1,-1,6.821107472256465,-0.21075361417024396
203,21,10,b,1,-1,6.597145701886651,-0.3105253755056765
204,21,14,b,1,-1,6.3784261836515865,-0.2122081099951174
205,21,6,b,1,-1,6.391917113392602,-0.003413009544601664
206,21,12,b,1,-1,6.35088571671474,-0.2871846380585339
207,21,5,a,1,-1,6.456769655572163,0.1115649611747358
208,22,14,a,1,-1,6.912742820493176,0.14478000710369088
209,22,13,b,1,-1,7.164720378771857,-0.007859083911171183
210,22,1,b,1,-1,6.904750769961838,-0.1747479225450661
211,22,4,a,1,-1,6.70073110954781,0.3116784066951368
212,22,16,a,1,-1,6.35088571671474,0.23193129608989693
213,22,9,b,1,-1,7.360739903058278,0.140635010699043
214,22,12,a,1,-1,6.150602768446279,0.38843387077213265
215,22,5,b,1,-1,6.846943139585379,-0.04059784402488731
216,22,2,a,1,-1,6.278521424165844,0.497972247103462
217,22,10,a,1,-1,6.9363427358340495,-0.0587831987941172
218,22,3,b,1,-1,6.293419278846481,-0.0867871894442942
219,22,11,b,1,-1,6.293419278846481,-0.23551733707427047
220,22,15,b,1,-1,6.003887067106539,-0.36469443430542015
221,22,8,a,1,-1,6.670766320845874,0.0028219790256117094
222,22,7,b,1,-1,5.983936280687191,-0.07875486006378196
223,22,6,a,1,-1,6.07993319509559,0.39140784452320077
224,3,5,a,1,-1,6.912742820493176,0.1115649611747358
225,3,16,b,1,-1,7.170888478512505,-0.11800735731958412
226,3,3,a,1,-1,7.025538314638521,0.05703535387874581
227,3,9,a,1,-1,6.542471960506805,0.2566690714156721
228,3,7,a,1,-1,6.670766320845874,-0.017159967770567164
229,3,2,b,1,-1,6.7580945044277305,-0.38217081417678855
230,3,14,b,1,-1,6.35088571671474,-0.2122081099951174
231,3,4,b,1,-1,7.152268856032539,-0.21075361417024396
232,3,15,a,1,-1,7.334981878871814,0.20878489772439934
233,3,8,b,1,-1,6.794586580876499,-0.10493575324653648
234,3,11,a,1,-1,6.838405200847344,-0.08934552324353714
235,3,1,a,1,-1,6.8885724595653635,0.0792321980989073
236,3,12,b,1,-1,6.848005274576363,-0.2871846380585339
237,3,13,a,1,-1,6.71174039505618,-0.039501111110439524
238,3,6,b,1,-1,6.785587645007929,-0.003413009544601664
239,3,10,b,1,-1,6.672032945461067,-0.3105253755056765
240,4,8,a,1,-1,6.061456918928017,0.0028219790256117094
241,4,2,a,1,-1,6.336825731146441,0.497972247103462
242,4,11,b,1,-1,6.2166061010848646,-0.23551733707427047
243,4,4,a,1,-1,5.733341276897746,0.3116784066951368
244,4,9,b,1,-1,6.278521424165844,0.140635010699043
245,4,5,b,1,-1,6.597145701886651,-0.04059784402488731
246,4,14,a,1,-1,6.2324480165505225,0.14478000710369088
247,4,10,a,1,-1,5.877735781779639,-0.0587831987941172
248,4,3,b,1,-1,6.639875833826536,-0.0867871894442942
249,4,1,b,1,-1,6.07993319509559,-0.1747479225450661
250,4,15,b,1,-1,6.023447592961033,-0.36469443430542015
251,4,13,b,1,-1,6.3784261836515865,-0.007859083911171183
252,4,16,a,1,-1,5.921578419643816,0.23193129608989693
253,4,12,a,1,-1,6.184148890937483,0.38843387077213265
254,4,6,a,1,-1,5.831882477283517,0.39140784452320077
255,4,7,b,1,-1,5.8805329864007,-0.07875486006378196
256,5,13,a,1,-1,6.366470447731438,-0.039501111110439524
257,5,16,b,1,-1,6.352629396319567,-0.11800735731958412
258,5,2,b,1,-1,6.023447592961033,-0.38217081417678855
259,5,11,a,1,-1,5.808142489980444,-0.08934552324353714
260,5,6,b,1,-1,6.042632833682381,-0.003413009544601664
261,5,15,a,1,-1,6.184148890937483,0.20878489772439934
262,5,1,a,1,-1,5.942799375126701,0.0792321980989073
263,5,9,a,1,-1,6.470799503782602,0.2566690714156721
264,5,14,b,1,-1,5.808142489980444,-0.2122081099951174
265,5,4,b,1,-1,6.35088571671474,-0.21075361417024396
266,5,5,a,1,-1,5.75890177387728,0.1115649611747358
267,5,12,b,1,-1,5.75890177387728,-0.2871846380585339
268,5,3,a,1,-1,6.133398042996649,0.05703535387874581
269,5,8,b,1,-1,6.023447592961033,-0.10493575324653648
270,5,10,b,1,-1,5.707110264748875,-0.3105253755056765
271,5,7,a,1,-1,6.729824070489475,-0.017159967770567164
272,6,12,a,1,-1,6.639875833826536,0.38843387077213265
273,6,10,a,1,-1,6.3080984415095305,-0.0587831987941172
274,6,6,a,1,-1,6.3784261836515865,0.39140784452320077
275,6,3,b,1,-1,6.115892125483034,-0.0867871894442942
276,6,2,a,1,-1,6.710523109452428,0.497972247103462
277,6,11,b,1,-1,6.003887067106539,-0.23551733707427047
278,6,9,b,1,-1,6.063785208687608,0.140635010699043
279,6,13,b,1,-1,6.115892125483034,-0.007859083911171183
280,6,16,a,1,-1,6.3784261836515865,0.23193129608989693
281,6,14,a,1,-1,6.4692503167957724,0.14478000710369088
282,6,4,a,1,-1,6.391917113392602,0.3116784066951368
283,6,15,b,1,-1,6.023447592961033,-0.36469443430542015
284,6,5,b,1,-1,6.07993319509559,-0.04059784402488731
285,6,1,b,1,-1,6.2166061010848646,-0.1747479225450661
286,6,8,a,1,-1,6.061456918928017,0.0028219790256117094
287,6,7,b,1,-1,5.963579343618446,-0.07875486006378196
288,7,2,b,1,-1,6.57507584059962,-0.38217081417678855
289,7,6,b,1,-1,6.2166061010848646,-0.003413009544601664
290,7,7,a,1,-1,6.336825731146441,-0.017159967770567164
291,7,1,a,1,-1,6.639875833826536,0.0792321980989073
292,7,5,a,1,-1,6.09807428216624,0.1115649611747358
293,7,15,a,1,-1,6.293419278846481,0.20878489772439934
294,7,11,a,1,-1,6.115892125483034,-0.08934552324353714
295,7,8,b,1,-1,6.150602768446279,-0.10493575324653648
296,7,13,a,1,-1,6.630683385642372,-0.039501111110439524
297,7,4,b,1,-1,6.09807428216624,-0.21075361417024396
298,7,10,b,1,-1,5.983936280687191,-0.3105253755056765
299,7,16,b,1,-1,5.834810737062605,-0.11800735731958412
300,7,14,b,1,-1,6.1675164908883415,-0.2122081099951174
301,7,9,a,1,-1,6.218600119691729,0.2566690714156721
302,7,12,b,1,-1,6.380122536899765,-0.2871846380585339
303,7,3,a,1,-1,6.115892125483034,0.05703535387874581
304,8,15,b,1,-1,6.2166061010848646,-0.36469443430542015
305,8,10,a,1,-1,6.07993319509559,-0.0587831987941172
306,8,13,b,1,-1,6.444131256700441,-0.007859083911171183
307,8,1,b,1,-1,6.336825731146441,-0.1747479225450661
308,8,5,b,1,-1,6.660575149839686,-0.04059784402488731
309,8,14,a,1,-1,7.438971592395862,0.14478000710369088
310,8,3,b,1,-1,6.322565239927284,-0.0867871894442942
311,8,16,a,1,-1,6.493753839851686,0.23193129608989693
312,8,12,a,1,-1,7.060476365999801,0.38843387077213265
313,8,6,a,1,-1,6.639875833826536,0.39140784452320077
314,8,8,a,1,-1,6.57507584059962,0.0028219790256117094
315,8,7,b,1,-1,6.57507584059962,-0.07875486006378196
316,8,4,a,1,-1,5.921578419643816,0.3116784066951368
317,8,2,a,1,-1,6.456769655572163,0.497972247103462
318,8,9,b,1,-1,7.438971592395862,0.140635010699043
319,8,11,b,1,-1,6.2166061010848646,-0.23551733707427047
320,9,9,a,1,-1,6.960347729101308,0.2566690714156721
321,9,16,b,1,-1,6.278521424165844,-0.11800735731958412
322,9,14,b,1,-1,6.061456918928017,-0.2122081099951174
323,9,10,b,1,-1,6.57507584059962,-0.3105253755056765
324,9,1,a,1,-1,7.107425474110705,0.0792321980989073
325,9,5,a,1,-1,7.466799475018602,0.1115649611747358
326,9,7,a,1,-1,7.355641102974253,-0.017159967770567164
327,9,13,a,1,-1,6.587550014824796,-0.039501111110439524
328,9,8,b,1,-1,6.364750756851911,-0.10493575324653648
329,9,12,b,1,-1,7.67693714581808,-0.2871846380585339
330,9,4,b,1,-1,7.324489979348532,-0.21075361417024396
331,9,2,b,1,-1,6.263398262591624,-0.38217081417678855
332,9,6,b,1,-1,6.4692503167957724,-0.003413009544601664
333,9,3,a,1,-1,6.456769655572163,0.05703535387874581
334,9,11,a,1,-1,6.133398042996649,-0.08934552324353714
335,9,15,a,1,-1,6.586171654854675,0.20878489772439934
336,1,12,d,-1,1,7.959275960116396,-0.2871846380585339
337,1,6,d,-1,1,6.5638555265321274,-0.003413009544601664
338,1,15,c,-1,1,6.406879986069314,0.20878489772439934
339,1,16,d,-1,1,6.952728644624869,-0.11800735731958412
340,1,1,c,-1,1,6.263398262591624,0.0792321980989073
341,1,3,c,-1,1,7.2813856635702825,0.05703535387874581
342,1,11,c,-1,1,6.456769655572163,-0.08934552324353714
343,1,14,d,-1,1,6.4692503167957724,-0.2122081099951174
344,1,7,c,-1,1,6.431331081933479,-0.017159967770567164
345,1,13,c,-1,1,7.081708586105575,-0.039501111110439524
346,1,10,d,-1,1,6.838405200847344,-0.3105253755056765
347,1,8,d,-1,1,6.690842277418564,-0.10493575324653648
348,1,2,d,-1,1,6.045005314036012,-0.38217081417678855
349,1,5,c,-1,1,6.8966943316227125,0.1115649611747358
350,1,9,c,-1,1,5.834810737062605,0.2566690714156721
351,1,4,d,-1,1,6.07993319509559,-0.21075361417024396
352,2,3,d,-1,1,6.405228458030842,-0.0867871894442942
353,2,5,d,-1,1,6.2166061010848646,-0.04059784402488731
354,2,8,c,-1,1,6.690842277418564,0.0028219790256117094
355,2,6,c,-1,1,6.0063531596017325,0.39140784452320077
356,2,10,c,-1,1,5.983936280687191,-0.0587831987941172
357,2,2,c,-1,1,5.924255797414532,0.497972247103462
358,2,16,c,-1,1,5.594711379601839,0.23193129608989693
359,2,15,d,-1,1,5.808142489980444,-0.36469443430542015
360,2,14,c,-1,1,6.003887067106539,0.14478000710369088
361,2,13,d,-1,1,6.042632833682381,-0.007859083911171183
362,2,9,d,-1,1,5.6240175061873385,0.140635010699043
363,2,7,d,-1,1,6.169610732491456,-0.07875486006378196
364,2,11,d,-1,1,6.133398042996649,-0.23551733707427047
365,2,4,c,-1,1,5.6240175061873385,0.3116784066951368
366,2,1,d,-1,1,6.1675164908883415,-0.1747479225450661
367,2,12,c,-1,1,7.087573705557973,0.38843387077213265
368,3,1,c,-1,1,6.023447592961033,0.0792321980989073
369,3,8,d,-1,1,5.963579343618446,-0.10493575324653648
370,3,14,d,-1,1,5.707110264748875,-0.2122081099951174
371,3,16,d,-1,1,5.786897381366708,-0.11800735731958412
372,3,12,d,-1,1,5.736572297479192,-0.2871846380585339
373,3,7,c,-1,1,5.8998973535824915,-0.017159967770567164
374,3,4,d,-1,1,5.963579343618446,-0.21075361417024396
375,3,13,c,-1,1,5.762051382780177,-0.039501111110439524
376,3,3,c,-1,1,5.783825182329737,0.05703535387874581
377,3,2,d,-1,1,6.598509028614515,-0.38217081417678855
378,3,10,d,-1,1,6.364750756851911,-0.3105253755056765
379,3,15,c,-1,1,6.324358962381311,0.20878489772439934
380,3,5,c,-1,1,6.07993319509559,0.1115649611747358
381,3,9,c,-1,1,6.495265555937008,0.2566690714156721
382,3,11,c,-1,1,5.786897381366708,-0.08934552324353714
383,3,6,d,-1,1,5.8998973535824915,-0.003413009544601664
384,4,15,d,-1,1,6.023447592961033,-0.36469443430542015
385,4,16,c,-1,1,6.8885724595653635,0.23193129608989693
386,4,1,d,-1,1,5.983936280687191,-0.1747479225450661
387,4,5,d,-1,1,5.707110264748875,-0.04059784402488731
388,4,8,c,-1,1,5.75890177387728,0.0028219790256117094
389,4,4,c,-1,1,6.2166061010848646,0.3116784066951368
390,4,9,d,-1,1,6.042632833682381,0.140635010699043
391,4,3,d,-1,1,6.1675164908883415,-0.0867871894442942
392,4,14,c,-1,1,6.406879986069314,0.14478000710369088
393,4,2,c,-1,1,5.75890177387728,0.497972247103462
394,4,7,d,-1,1,7.927685045615778,-0.07875486006378196
395,4,6,c,-1,1,6.729824070489475,0.39140784452320077
396,4,11,d,-1,1,7.868254265520613,-0.23551733707427047
397,4,10,c,-1,1,5.921578419643816,-0.0587831987941172
398,4,12,c,-1,1,6.481577129276431,0.38843387077213265
399,4,13,d,-1,1,7.653969180478774,-0.007859083911171183
400,5,16,d,-1,1,6.672032945461067,-0.11800735731958412
401,5,4,d,-1,1,6.803505257608338,-0.21075361417024396
402,5,3,c,-1,1,6.418364935936212,0.05703535387874581
403,5,13,c,-1,1,6.406879986069314,-0.039501111110439524
404,5,7,c,-1,1,7.224753405767971,-0.017159967770567164
405,5,6,d,-1,1,6.7580945044277305,-0.003413009544601664
406,5,10,d,-1,1,6.444131256700441,-0.3105253755056765
407,5,8,d,-1,1,7.691200097522863,-0.10493575324653648
408,5,12,d,-1,1,6.249975242259483,-0.2871846380585339
409,5,15,c,-1,1,6.444131256700441,0.20878489772439934
410,5,9,c,-1,1,6.042632833682381,0.2566690714156721
411,5,2,d,-1,1,5.831882477283517,-0.38217081417678855
412,5,1,c,-1,1,6.061456918928017,0.0792321980989073
413,5,14,d,-1,1,6.248042874508429,-0.2122081099951174
414,5,11,c,-1,1,6.09807428216624,-0.08934552324353714
415,5,5,c,-1,1,6.3080984415095305,0.1115649611747358
416,6,15,d,-1,1,5.71042701737487,-0.36469443430542015
417,6,7,d,-1,1,5.327876168789581,-0.07875486006378196
418,6,5,d,-1,1,5.153291594497779,-0.04059784402488731
419,6,14,c,-1,1,5.983936280687191,0.14478000710369088
420,6,1,d,-1,1,5.8998973535824915,-0.1747479225450661
421,6,12,c,-1,1,5.733341276897746,0.38843387077213265
422,6,16,c,-1,1,6.651571873589727,0.23193129608989693
423,6,4,c,-1,1,5.75890177387728,0.3116784066951368
424,6,10,c,-1,1,5.680172609017068,-0.0587831987941172
425,6,6,c,-1,1,5.783825182329737,0.39140784452320077
426,6,8,c,-1,1,6.338594078203183,0.0028219790256117094
427,6,11,d,-1,1,5.983936280687191,-0.23551733707427047
428,6,2,c,-1,1,5.855071922202427,0.497972247103462
429,6,13,d,-1,1,7.802209316247118,-0.007859083911171183
430,6,3,d,-1,1,5.3612921657094255,-0.0867871894442942
431,6,9,d,-1,1,5.564520407322694,0.140635010699043
432,1,10,b,1,-1,6.505784060128229,-0.3105253755056765
433,1,5,a,1,-1,6.3784261836515865,0.1115649611747358
434,1,13,a,1,-1,6.248042874508429,-0.039501111110439524
435,1,1,a,1,-1,6.586171654854675,0.0792321980989073
436,1,2,b,1,-1,6.481577129276431,-0.38217081417678855
437,1,3,a,1,-1,6.3784261836515865,0.05703535387874581
438,1,9,a,1,-1,5.924255797414532,0.2566690714156721
439,1,15,a,1,-1,6.061456918928017,0.20878489772439934
440,1,14,b,1,-1,6.023447592961033,-0.2122081099951174
441,1,7,a,1,-1,6.248042874508429,-0.017159967770567164
442,1,4,b,1,-1,6.336825731146441,-0.21075361417024396
443,1,16,b,1,-1,7.489412083508719,-0.11800735731958412
444,1,6,b,1,-1,6.293419278846481,-0.003413009544601664
445,1,12,b,1,-1,6.795705775173514,-0.2871846380585339
446,1,11,a,1,-1,7.599401333415815,-0.08934552324353714
447,1,8,b,1,-1,7.997326822998097,-0.10493575324653648
448,10,12,a,1,-1,7.400620577371135,0.38843387077213265
449,10,8,a,1,-1,7.067319848653476,0.0028219790256117094
450,10,9,b,1,-1,6.364750756851911,0.140635010699043
451,10,5,b,1,-1,6.3784261836515865,-0.04059784402488731
452,10,10,a,1,-1,6.710523109452428,-0.0587831987941172
453,10,13,b,1,-1,6.418364935936212,-0.007859083911171183
454,10,1,b,1,-1,6.336825731146441,-0.1747479225450661
455,10,2,a,1,-1,6.598509028614515,0.497972247103462
