0,10,10,c,-1,6.635946555686647,0.1890681041404605
1,10,11,d,-1,6.674561391814426,-0.05449009407311678
2,10,9,b,1,6.393590753950631,0.04588540922850365
3,10,4,a,1,6.62273632394984,0.23561581503599882
4,10,6,c,-1,6.579251212010101,0.3318315101787448
5,10,12,a,1,7.210079628170788,-0.0122876511886717
6,10,1,b,1,6.42648845745769,-0.17242250312119722
7,10,8,a,1,6.226536669287466,0.21198287140578032
8,10,3,d,-1,6.507277712385012,-0.07905130553990602
9,10,2,c,-1,6.26530121273771,-0.18998370785266158
10,10,7,d,-1,6.736966958001855,-0.16272658575326204
11,10,5,b,1,6.536691597591305,-0.08117786515504122
12,100,11,b,1,6.650279048587422,-0.05449009407311678
13,100,5,d,-1,6.846943139585379,-0.08117786515504122
14,100,12,c,-1,7.060476365999801,-0.0122876511886717
15,100,7,b,1,6.650279048587422,-0.16272658575326204
16,100,9,d,-1,6.811244378601294,0.04588540922850365
17,100,4,c,-1,6.639875833826536,0.23561581503599882
18,100,6,a,1,7.4342573821331355,0.3318315101787448
19,100,8,c,-1,6.803505257608338,0.21198287140578032
20,100,1,d,-1,6.5638555265321274,-0.17242250312119722
21,100,10,a,1,7.107425474110705,0.1890681041404605
22,100,2,a,1,6.55250788703459,-0.18998370785266158
23,100,3,b,1,7.1770187659099,-0.07905130553990602
24,101,10,b,1,6.784457062637643,-0.13518370408564806
25,101,5,a,1,6.340359303727752,0.06680520903319115
26,101,8,d,-1,7.1459844677143876,-0.010562394745647907
27,101,7,c,-1,6.20455776256869,0.05951962899416685
28,101,11,c,-1,6.375024819828097,-0.05884656775742775
29,101,4,d,-1,6.293419278846481,-0.17144855577498674
30,101,6,b,1,6.706862336602747,-0.06810848880559206
31,101,1,a,1,6.96979066990159,0.10055741202086205
32,101,2,b,1,6.498282149476434,-0.14610760379582644
33,101,12,d,-1,7.484930283289661,-0.07273069489747286
34,101,9,a,1,6.4425401664681985,0.15000962745398283
35,101,3,c,-1,6.778784897685177,0.023852135054767132
36,102,9,b,1,6.22455842927536,0.04588540922850365
37,102,8,a,1,6.466144724237619,0.21198287140578032
38,102,1,b,1,6.4425401664681985,-0.17242250312119722
39,102,6,c,-1,6.184148890937483,0.3318315101787448
40,102,10,c,-1,7.113142108707088,0.1890681041404605
41,102,7,d,-1,6.246106765481563,-0.16272658575326204
42,102,2,c,-1,7.3727463664043285,-0.18998370785266158
43,102,11,d,-1,7.234898420314831,-0.05449009407311678
44,102,4,a,1,6.0473721790462776,0.23561581503599882
45,102,3,d,-1,6.543911845564792,-0.07905130553990602
46,102,12,a,1,7.087573705557973,-0.0122876511886717
47,102,5,b,1,6.594413459749778,-0.08117786515504122
48,103,4,b,1,6.725033642166843,-0.17144855577498674
49,103,2,d,-1,6.4425401664681985,-0.14610760379582644
50,103,11,a,1,6.47543271670409,-0.05884656775742775
51,103,9,c,-1,6.401917196727186,0.15000962745398283
52,103,8,b,1,6.293419278846481,-0.010562394745647907
53,103,3,a,1,6.824373670043086,0.023852135054767132
54,103,6,d,-1,6.608000625296087,-0.06810848880559206
55,103,1,c,-1,6.0844994130751715,0.10055741202086205
56,103,12,b,1,7.200424892944957,-0.07273069489747286
57,103,7,a,1,6.023447592961033,0.05951962899416685
58,103,10,d,-1,6.608000625296087,-0.13518370408564806
59,103,5,c,-1,6.93537044601511,0.06680520903319115
60,104,3,b,1,6.418364935936212,-0.07905130553990602
61,104,11,b,1,6.434546518787453,-0.05449009407311678
62,104,1,d,-1,6.340359303727752,-0.17242250312119722
63,104,2,a,1,7.751045117971802,-0.18998370785266158
64,104,8,c,-1,6.608000625296087,0.21198287140578032
65,104,12,c,-1,6.284134161070802,-0.0122876511886717
66,104,9,d,-1,6.542471960506805,0.04588540922850365
67,104,6,a,1,6.96979066990159,0.3318315101787448
68,104,4,c,-1,6.42648845745769,0.23561581503599882
69,104,10,a,1,6.904750769961838,0.1890681041404605
70,104,5,d,-1,6.0112671744041615,-0.08117786515504122
71,104,7,b,1,6.755768921984255,-0.16272658575326204
72,105,3,c,-1,6.244166900663736,0.023852135054767132
73,105,11,c,-1,6.284134161070802,-0.05884656775742775
74,105,12,d,-1,6.302618975744905,-0.07273069489747286
75,105,9,a,1,6.366470447731438,0.15000962745398283
76,105,10,b,1,6.889591308354466,-0.13518370408564806
77,105,6,b,1,6.466144724237619,-0.06810848880559206
78,105,2,b,1,6.418364935936212,-0.14610760379582644
79,105,1,a,1,6.628041376179533,0.10055741202086205
80,105,5,a,1,6.173786103901937,0.06680520903319115
81,105,7,c,-1,6.45833828334479,0.05951962899416685
82,105,8,d,-1,6.311734809152915,-0.010562394745647907
83,105,4,d,-1,6.302618975744905,-0.17144855577498674
84,106,10,c,-1,6.274762021241939,0.1890681041404605
85,106,1,b,1,6.095824562432225,-0.17242250312119722
86,106,3,d,-1,6.661854740545311,-0.07905130553990602
87,106,11,d,-1,6.467698726104354,-0.05449009407311678
88,106,5,b,1,7.3427791893318455,-0.08117786515504122
89,106,8,a,1,5.846438775057725,0.21198287140578032
90,106,12,a,1,6.498282149476434,-0.0122876511886717
91,106,4,a,1,6.802394763324311,0.23561581503599882
92,106,2,c,-1,6.349138991379798,-0.18998370785266158
93,106,9,b,1,5.996452088619021,0.04588540922850365
94,106,6,c,-1,6.129050210060545,0.3318315101787448
95,106,7,d,-1,6.274762021241939,-0.16272658575326204
96,107,8,b,1,6.529418838262226,-0.010562394745647907
97,107,5,c,-1,7.78155595923534,0.06680520903319115
98,107,10,d,-1,7.570443252057374,-0.13518370408564806
99,107,4,b,1,6.634633357861686,-0.17144855577498674
100,107,9,c,-1,7.238496840894365,0.15000962745398283
101,107,1,c,-1,7.029972911706386,0.10055741202086205
102,107,7,a,1,7.256297239690681,0.05951962899416685
103,107,2,d,-1,7.4133673356952405,-0.14610760379582644
104,107,11,a,1,7.161622002939187,-0.05884656775742775
105,107,12,b,1,6.71295620067707,-0.07273069489747286
106,107,6,d,-1,7.1459844677143876,-0.06810848880559206
107,107,3,a,1,6.47543271670409,0.023852135054767132
108,108,9,d,-1,7.016609683894219,0.04588540922850365
109,108,7,b,1,6.366470447731438,-0.16272658575326204
110,108,3,b,1,6.744059186311348,-0.07905130553990602
111,108,5,d,-1,6.687108607866515,-0.08117786515504122
112,108,11,b,1,6.246106765481563,-0.05449009407311678
113,108,8,c,-1,6.655440350367647,0.21198287140578032
114,108,2,a,1,6.520621127558696,-0.18998370785266158
115,108,4,c,-1,6.784457062637643,0.23561581503599882
116,108,6,a,1,6.586171654854675,0.3318315101787448
117,108,12,c,-1,6.668228248417403,-0.0122876511886717
118,108,1,d,-1,6.059123195581797,-0.17242250312119722
119,108,10,a,1,6.0112671744041615,0.1890681041404605
