0,36,4,c,-1,5.973809611869261,0.3116784066951368
1,36,1,d,-1,6.22455842927536,-0.1747479225450661
2,36,12,c,-1,5.484796933490655,0.38843387077213265
3,36,15,b,1,5.746203190540153,-0.36469443430542015
4,36,5,d,-1,5.37989735354046,-0.04059784402488731
5,36,16,c,-1,5.6937321388027,0.23193129608989693
6,36,2,a,1,5.342334251964811,0.497972247103462
7,36,6,a,1,6.695798917058491,0.39140784452320077
8,36,8,c,-1,5.262690188904886,0.0028219790256117094
9,36,14,a,1,5.41610040220442,0.14478000710369088
10,36,3,b,1,5.123963979403259,-0.0867871894442942
11,36,10,a,1,5.081404364984463,-0.0587831987941172
12,36,13,d,-1,5.6937321388027,-0.007859083911171183
13,36,7,b,1,6.208590026096629,-0.07875486006378196
14,36,11,b,1,5.081404364984463,-0.23551733707427047
15,36,9,d,-1,5.54907608489522,0.140635010699043
16,10,11,d,-1,6.1070228877422545,-0.23551733707427047
17,10,9,b,1,6.192362489474872,0.140635010699043
18,10,4,a,1,5.8664680569332965,0.3116784066951368
19,10,5,b,1,6.315358001522335,-0.04059784402488731
20,10,1,b,1,5.517452896464707,-0.1747479225450661
21,10,15,d,-1,5.84354441703136,-0.36469443430542015
22,10,14,c,-1,5.8664680569332965,0.14478000710369088
23,10,6,c,-1,6.07073772800249,0.39140784452320077
24,10,8,a,1,5.771441123130016,0.0028219790256117094
25,10,10,c,-1,5.8664680569332965,-0.0587831987941172
26,10,12,a,1,5.638354669333745,0.38843387077213265
27,10,16,a,1,6.124683390894205,0.23193129608989693
28,10,7,d,-1,5.6937321388027,-0.07875486006378196
29,10,13,b,1,6.284134161070802,-0.007859083911171183
30,10,3,d,-1,5.638354669333745,-0.0867871894442942
31,10,2,c,-1,5.4510384535657,0.497972247103462
32,11,10,d,-1,6.22455842927536,-0.3105253755056765
33,11,8,b,1,6.315358001522335,-0.10493575324653648
34,11,15,a,1,6.255750041753367,0.20878489772439934
35,11,14,d,-1,6.124683390894205,-0.2122081099951174
36,11,6,d,-1,7.0431599159883405,-0.003413009544601664
37,11,4,b,1,6.579251212010101,-0.21075361417024396
38,11,1,c,-1,6.124683390894205,0.0792321980989073
39,11,16,b,1,6.398594934535208,-0.11800735731958412
40,11,11,a,1,6.013715156042802,-0.08934552324353714
41,11,13,c,-1,6.175867270105761,-0.039501111110439524
42,11,12,b,1,6.3578422665081,-0.2871846380585339
43,11,9,c,-1,6.208590026096629,0.2566690714156721
44,11,2,d,-1,6.175867270105761,-0.38217081417678855
45,11,5,c,-1,6.22455842927536,0.1115649611747358
46,11,7,a,1,6.159095388491933,-0.017159967770567164
47,11,3,a,1,6.013715156042802,0.05703535387874581
48,12,15,b,1,5.8888779583328805,-0.36469443430542015
49,12,11,b,1,6.049733455231958,-0.23551733707427047
50,12,4,c,-1,6.558197802812269,0.3116784066951368
51,12,8,c,-1,5.84354441703136,0.0028219790256117094
52,12,6,a,1,5.771441123130016,0.39140784452320077
53,12,7,b,1,6.269096283706261,-0.07875486006378196
54,12,14,a,1,6.1070228877422545,0.14478000710369088
55,12,5,d,-1,5.820082930352362,-0.04059784402488731
56,12,12,c,-1,5.973809611869261,0.38843387077213265
57,12,16,c,-1,5.666426688112432,0.23193129608989693
58,12,9,d,-1,5.8664680569332965,0.140635010699043
59,12,1,d,-1,5.793013608384144,-0.1747479225450661
60,12,10,a,1,5.910796644040527,-0.0587831987941172
61,12,3,b,1,6.0330862217988015,-0.0867871894442942
62,12,2,a,1,5.720311776607412,0.497972247103462
63,12,13,d,-1,5.953243334287785,-0.007859083911171183
64,13,11,c,-1,5.771441123130016,-0.08934552324353714
65,13,2,b,1,6.876264611890766,-0.38217081417678855
